# 2021-02-17, 17:05:24.641447
# fs = 1000 Hz, N = 12000
# NI 9201, 19.6.0
t,ai0
2.940000000,0.487533873
2.941000000,0.497818803
2.942000000,0.492676338
2.943000000,0.482391408
2.944000000,0.466964013
2.945000000,0.451536618
2.946000000,0.415539363
2.947000000,0.374399643
2.948000000,0.333259923
2.949000000,0.286977738
2.950000000,0.235553088
2.951000000,0.178985973
2.952000000,0.117276393
2.953000000,0.055566813
2.954000000,-0.011285232
2.955000000,-0.072994812
2.956000000,-0.139846857
2.957000000,-0.196413972
2.958000000,-0.252981087
2.959000000,-0.299263272
2.960000000,-0.345545457
2.961000000,-0.391827642
2.962000000,-0.427824897
2.963000000,-0.458679687
2.964000000,-0.479249547
2.965000000,-0.499819407
2.966000000,-0.504961872
2.967000000,-0.504961872
2.968000000,-0.494676942
2.969000000,-0.468964617
2.970000000,-0.453537222
2.971000000,-0.417539967
2.972000000,-0.381542712
2.973000000,-0.340402992
2.974000000,-0.294120807
2.975000000,-0.237553692
2.976000000,-0.186129042
2.977000000,-0.119276997
2.978000000,-0.052424952
2.979000000,0.004142163
2.980000000,0.065851743
2.981000000,0.127561323
2.982000000,0.184128438
2.983000000,0.245838018
2.984000000,0.292120203
2.985000000,0.343544853
2.986000000,0.389827038
2.987000000,0.420681828
2.988000000,0.451536618
2.989000000,0.477248943
2.990000000,0.487533873
2.991000000,0.502961268
2.992000000,0.492676338
2.993000000,0.487533873
2.994000000,0.472106478
2.995000000,0.446394153
2.996000000,0.415539363
2.997000000,0.374399643
2.998000000,0.328117458
2.999000000,0.286977738
3.000000000,0.240695553
3.001000000,0.168701043
3.002000000,0.117276393
3.003000000,0.050424348
3.004000000,-0.011285232
3.005000000,-0.067852347
3.006000000,-0.124419462
3.007000000,-0.191271507
3.008000000,-0.252981087
3.009000000,-0.304405737
3.010000000,-0.350687922
3.011000000,-0.386685177
3.012000000,-0.427824897
3.013000000,-0.453537222
3.014000000,-0.479249547
3.015000000,-0.494676942
3.016000000,-0.504961872
3.017000000,-0.499819407
3.018000000,-0.489534477
3.019000000,-0.479249547
3.020000000,-0.453537222
3.021000000,-0.417539967
3.022000000,-0.381542712
3.023000000,-0.340402992
3.024000000,-0.288978342
3.025000000,-0.237553692
3.026000000,-0.180986577
3.027000000,-0.114134532
3.028000000,-0.057567417
3.029000000,0.009284628
3.030000000,0.060709278
3.031000000,0.122418858
3.032000000,0.189270903
3.033000000,0.240695553
3.034000000,0.292120203
